0:0:0:0:0:0:0:1 - - [06/Dec/2017:12:27:01 +0530] "GET / HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "-"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:10 +0530] "GET /api/users/current HTTP/1.1" 200 98 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAL"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:10 +0530] "GET /api/users/current HTTP/1.1" 200 98 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAM"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:10 +0530] "GET /api/navigation/global HTTP/1.1" 200 575 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAJ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:10 +0530] "GET /api/languages/list HTTP/1.1" 200 247 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAN"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:10 +0530] "GET /api/languages/list HTTP/1.1" 200 247 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAO"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:10 +0530] "GET /api/navigation/global HTTP/1.1" 200 575 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAP"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:10 +0530] "GET /api/navigation/global HTTP/1.1" 200 575 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAQ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:11 +0530] "GET /api/navigation/global HTTP/1.1" 200 575 "http://localhost:9000/sessions/new?return_to=%2Faccount%2Fsecurity%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAW"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:12 +0530] "GET /api/users/identity_providers HTTP/1.1" 200 24 "http://localhost:9000/sessions/new?return_to=%2Faccount%2Fsecurity%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAV"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:12 +0530] "GET /api/settings/values?keys=sonar.lf.aboutText HTTP/1.1" 200 15 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAT"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:13 +0530] "GET /api/components/search_projects?ps=1 HTTP/1.1" 200 205 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAR"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:13 +0530] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate&s=analysisDate&asc=false HTTP/1.1" 200 - "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAU"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:13 +0530] "GET /api/issues/search?resolved=false&facets=types&ps=1&additionalFields=_all HTTP/1.1" 200 500 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAS"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:13 +0530] "GET /api/measures/search?projectKeys=Demo1&metricKeys=alert_status%2Cbugs%2Creliability_rating%2Cvulnerabilities%2Csecurity_rating%2Ccode_smells%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 15 "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAX"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:13 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAY"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:21 +0530] "POST /api/authentication/login HTTP/1.1" 200 - "http://localhost:9000/sessions/new?return_to=%2Faccount%2Fsecurity%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAZ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:21 +0530] "GET /account/security/ HTTP/1.1" 200 - "http://localhost:9000/sessions/new?return_to=%2Faccount%2Fsecurity%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAa"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:21 +0530] "GET /api/l10n/index?locale=en-GB&ts=2017-12-06T08%3A55%3A58%2B0000 HTTP/1.1" 304 - "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAb"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:21 +0530] "GET /api/system/status HTTP/1.1" 200 67 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAc"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:21 +0530] "GET /api/users/current HTTP/1.1" 200 309 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAd"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:21 +0530] "GET /api/languages/list HTTP/1.1" 200 247 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAe"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:21 +0530] "GET /api/navigation/global HTTP/1.1" 200 574 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAf"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:22 +0530] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 88 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAg"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:43 +0530] "POST /api/user_tokens/generate HTTP/1.1" 200 83 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAh"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:43 +0530] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 144 "http://localhost:9000/account/security/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAi"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:58 +0530] "GET /api/users/identity_providers HTTP/1.1" 200 24 "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAj"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:26:58 +0530] "GET /api/navigation/global HTTP/1.1" 200 574 "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAk"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:03 +0530] "POST /api/authentication/login HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAl"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:03 +0530] "GET / HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAm"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:03 +0530] "GET /api/l10n/index?locale=en-GB&ts=2017-12-06T08%3A55%3A58%2B0000 HTTP/1.1" 304 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAn"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:03 +0530] "GET /api/system/status HTTP/1.1" 200 67 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAo"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:03 +0530] "GET /api/users/current HTTP/1.1" 200 309 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAp"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:03 +0530] "GET /api/languages/list HTTP/1.1" 200 247 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAr"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:03 +0530] "GET /api/navigation/global HTTP/1.1" 200 574 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAq"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:05 +0530] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 77 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAs"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:05 +0530] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAt"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:05 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAv"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:05 +0530] "GET /api/measures/search?projectKeys=Demo1&metricKeys=alert_status%2Cbugs%2Creliability_rating%2Cvulnerabilities%2Csecurity_rating%2Ccode_smells%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 15 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAu"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:27:51 +0530] "GET /api/webservices/list?include_internals=true HTTP/1.1" 200 - "http://localhost:9000/web_api" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAw"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:28:37 +0530] "GET /api/webservices/response_example?controller=api%2Fprojects&action=create HTTP/1.1" 200 149 "http://localhost:9000/web_api/api/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAx"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:34 +0530] "GET / HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAy"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:35 +0530] "GET /api/l10n/index?locale=en-GB&ts=2017-12-06T08%3A55%3A58%2B0000 HTTP/1.1" 304 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAAz"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:35 +0530] "GET /api/system/status HTTP/1.1" 200 67 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA0"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:35 +0530] "GET /api/users/current HTTP/1.1" 200 309 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA1"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:35 +0530] "GET /api/languages/list HTTP/1.1" 200 247 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA3"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:35 +0530] "GET /api/navigation/global HTTP/1.1" 200 574 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA2"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:35 +0530] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 77 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA4"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:36 +0530] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA5"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:36 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA6"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:36 +0530] "GET /api/measures/search?projectKeys=Demo1&metricKeys=alert_status%2Cbugs%2Creliability_rating%2Cvulnerabilities%2Csecurity_rating%2Ccode_smells%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 15 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA7"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:41 +0530] "GET /api HTTP/1.1" 302 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA8"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:29:41 +0530] "GET /api/webservices/list HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA9"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:30:02 +0530] "GET /api/server/version HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA+"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:31:19 +0530] "GET /api/projects HTTP/1.1" 404 50 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAAA/"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:31:29 +0530] "GET /api/projects/search?q=Demo1 HTTP/1.1" 200 203 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABA"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:37:59 +0530] "GET /api/server/version HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABB"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:00 +0530] "GET /api/webservices/list HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABC"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:00 +0530] "GET /projects HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABD"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:01 +0530] "GET /api/l10n/index?locale=en-GB&ts=2017-12-06T08%3A55%3A58%2B0000 HTTP/1.1" 304 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABE"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:01 +0530] "GET /api/system/status HTTP/1.1" 200 67 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABF"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:01 +0530] "GET /api/users/current HTTP/1.1" 200 309 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABG"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:01 +0530] "GET /api/navigation/global HTTP/1.1" 200 574 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABH"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:01 +0530] "GET /api/languages/list HTTP/1.1" 200 247 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABI"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:01 +0530] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 77 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABJ"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:01 +0530] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABK"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:01 +0530] "GET /api/measures/search?projectKeys=Demo1&metricKeys=alert_status%2Cbugs%2Creliability_rating%2Cvulnerabilities%2Csecurity_rating%2Ccode_smells%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 15 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABL"
0:0:0:0:0:0:0:1 - - [06/Dec/2017:14:38:01 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/62.0.3202.94 Chrome/62.0.3202.94 Safari/537.36" "AWArCdF9N+5jK5UPAABM"
